Rank,Musica,Artista,Letra
25,Late Night Talking,Harry Styles," 
Things haven't been quite the same
There's a haze on the horizon, babe
It's only been a couple of days and I miss you, mmm, yeah
When nothing really goes to plan
You stub your toe or break your camera
I'll do everything I can to help you through

If you're feeling down, I just wanna make you happier, baby
Wish I was around, I just wanna make you happier, baby

We've been doin' all this late-night talkin'
'Bout anything you want until the morning
Now you're in my life
I can't get you off my mind

I've never been a fan of change
But I'd follow you to any place
If it's Hollywood or Bishopsgate, I'm coming, too

If you're feeling down, I just wanna make you happier, baby
Wish I was around, I just wanna make you happiеr, baby

We've been doin' all this late-night talkin'
'Bout anything you want until thе morning
Now you're in my life
I can't get you off my mind

Can't get you off my mind
Can't get you off my mind (Can't get you off my mind)
I won't even try (I won't even try)
To get you off my mind (Get you off my mind)

We've been doin' all this late-night talkin'
'Bout anything you want until the morning
Now you're in my life
I can't get you off my mind

Can't get you off my mind (All this late-night talking)
Can't get you off my mind (All this late-night talking)
I won't even try (All this late-night talking)
Can't get you off my— (All this late-night talking) "
26,I Like You A Happier Song,Post Malone,"
Ooh, ooh, ooh
Ooh, ooh

Ooh, girl, I like you, I do
I wanna be your friend, go shoppin' in a Benz
I like you, I do
I’ll hit you when I land, can you fit me in your plans?
I like you, I do
We went to bed in France, then we woke up in Japan
I like you, I do (I do), mm

Oh, girl, I know you only like it fancy (Fancy)
So I pull up in that Maybach Candy
Yeah, your boyfriend'll never understand me (Understand)
'Cause I’m 'bout to pull his girl like a hammy, hammy (Wow)
Let's take a lil' dip, lil' lady
Hit PCH, 180
Hey, I been thinkin' lately
That I need someone to save me
Now that I'm famous, I got hoes all around me
But I need a good girl, I need someone to ground me
So, please be truе, don't fuck around with me
I need someone to sharе this heart with me
Fill you up, then run it back again (Run it back again)

Ooh, girl, I like you, I do (I do)
I wanna be your friend, go shoppin’ in a Benz (Woo)
I like you, I do (I do)
I’ll hit you when I land, can you fit me in your plans?
I like you, I do (I do)
We went to bed in France, then we woke up in Japan
I like you, I do, mm, I do

Let me know when you're free
’Cause I been tryna hit it all week, babe
Why you actin' all sweet?
I know that you want little ol' me
I get a little OD, but ain't shit new to a freak
Let me drop bands, put a jewel in ya teeth
He love the way I drip, turn that pool to the beach
And I coulda copped a Birkin but I cop Celine
Why we got the same taste for the finer things?
Brand new nigga with the same old team
Now he got me on a leash ’cause he said no strings
You know I'm cool with that
Stole the pussy, you ain't get sued for that (Get sued, sued)
Wonder what a nigga might do for that (Do, might do)
I could be your Chaka, where Rufus at? (Where?)
80 in the Benz when that roof go back, ayy
They don't wanna see us get too attached
I just got a feelin' that we might be friends for a long, long time
You don't mind and you know I like you for that
Ooh, girl, I like you, I do (I do)
I wanna be your friend, go shoppin' in a Benz
I like you, I do (I do)
I'll hit you when I land, can you fit me in your plans? (Baby, yeah)
I like you, I do (I do)
We went to bed in France, then we woke up in Japan
I like you, I do (I do), mm, I do

I just want you, I just want you
Your heart's so big, but that ass is huge
Just want you, oh, baby
Do you like me too? (Yeah, I like you too)

Girl, I like you, I do (I do)
I wanna be your friend, go shoppin' in a Benz
I like you, I do, mm, I do

I like you
Don't want it now, I'm with you "
27,You Proof,Morgan Wallen," 
Yeah, I've been throwin' down the whiskey
I oughta get my money back
Someone said it drowns the memory
Aw, but it ain't doin' jack
Yeah, I been sippin', I been buzzin'
Shootin' doubles like it's nothin'
Aw, but nothin' makes you go away

I need somethin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
Yeah, I need somethin' you proof
Aw, I need somethin' you proof

Poured 'em up 'til they shuttin' 'em down, yeah
You never ain't not around, yeah
Don't matter what time or town
I can't get you gone
Turned the bar, yeah, upside down
Just lookin' for somethin' that does it
I'd give 'em all my money

Ain't nobody sellin' nothin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
Yeah, I need somethin' you proof
Aw, I need somethin' you proof

Hey, I been mixin' liquors tryna get you gone
Aw, but I must be doin' somethin' wrong
'Cause I been workin' hard to fade your memory
Baby, but the only thing faded is me

I need somethin' you proof
Somethin' stronger than I'm used to
Yeah, I been pullin' ninety to a hundred
Feel like nothing's gonna cut it
That's the hard truth
I need somethin' you proof
(Poured 'em up 'til they shuttin' 'em down, yeah)
(You never ain't not around, yeah)
Aw, I need somethin' you proof
(Don't matter what time or town)
(I can't get you gone)
(Turned the bar, yeah, upside down)
(Just lookin' for somethin' that does it)
(I'd give 'em all my money)
(Ain't nobody sellin' nothin' you proof) "
28,Bad Habit,Steve Lacy," 
I wish I knew you wanted me
I wish I knew
I wish I knew you wanted me
I wish I knew
I wish I knew you wanted me

What you, ooh, uh, what you do?
Made a move, could've made a move
If I knew I'd be with you
Is it too late to pursue?

I bite my tongue, it's a bad habit
Kinda mad that I didn't take a stab at it
Thought you were too good for me, my dear
Never gave me time of day, my dear
It's okay, things happen for
Reasons that I think are sure, yeah

I wish I knew
I wish I knew you wanted me (I wish I knew)
I wish I knew (Oh)
I wish I knew you wanted me
I wish I knew (Yeah)
I wish I knew you wanted me (Oh)
I wish I knew
I wish I knew you wanted me

Please say to me (Please just say to me)
If you still want it
I wish you wouldn't play with me
I wanna know (I wanna know)

Can I bite your tongue like my bad habit?
Would you mind if I tried to make a pass at it?
No, you're not too good for me, my dear
Funny you come back to me, my dear
It's okay, things happen for
Reasons that I can't ignore, yeah

I wish I knew
I wish I knew you wanted me
I wish I knew (Wish I knew)
I wish I knew you wanted me (Oh)

You can't surprise a Gemini (I wish I knew)
I'm everywhere, I'm cross-eyed, and (I wish I knew you wanted me)
Now that you're back, I can't decide (I wish I knew)
If I decide if you're invited (I wish I knew you wanted me)
You always knew the way to wow me
Fuck around, get tongue-tied, and
I turn it on, I make it rowdy
Then carry on, but I'm not hidin'
You grabbin' me hard 'cause you know what you found
It's biscuits, it's gravy, babe

You can't surprise a Gemini
But you know it's biscuits, it's gravy, babe
I knew you'd come back around
'Cause you know it's biscuits, it's gravy, babe
Let's fuck in the back of the mall, lose control
Go stupid, go crazy, babe
I know I'll be in your heart 'til the end
You'll miss me, don't beg me, babe "
29,Sunroof,Nicky Youre & Dazy," 
La-da, la-da-da, la-da-da
La-da, la-da-di-da-da, la-da-da-da-da
La-da, la-da-da, la-da-da
La-da, la-da-di-da

I got my head out the sunroof
I'm blastin' our favorite tunes
I only got one thing on my mind
You got me stuck on the thought of you
You're makin' me feel brand new
You're more than a sunshine in my eyes

You got those pretty eyes in your head, you know it
You got me dancin' in my bed, so let me show it
You are exactly what I want, kinda cool and kinda not
Wanna give myself to you

Yeah, we're drivin' down the freeway at night
I only got one thing in the back of my mind
(You got me stuck on the thought of you)
I'm feelin' like this might be my time to shine
With you, with you, with you

I got my head out the sunroof
I'm blastin' our favoritе tunes
I only got one thing on my mind
You got me stuck on thе thought of you
You're makin' me feel brand new
You're more than a sunshine in my eyes

I got my head out the sunroof
Oh woah, oh woah, ooh
You got me stuck on the thought of you
Oh woah, oh woah, ooh


Yeah, we're drivin' down the freeway at night
I only got one thing in the back of my mind
(You got me stuck on the thought of you)
I'm feelin' like this might be my time to shine
With you, with you, with you

I got my head out the sunroof
I'm blastin' our favorite tunes
I only got one thing on my mind
You got me stuck on the thought of you
You're makin' me feel brand new
You're more than a sunshine in my eyes
La-da, la-da-da, la-da-da
La-da, la-da-di-da-da, la-da-da-da-da
La-da, la-da-da, la-da-da
La-da, la-da-di-da-da, da-da
La-da, la-da-da, la-da-da
La-da, la-da-di-da-da, la-da-da-da-da
La-da, la-da-da, la-da-da
La-da, la-da-di-da-da, da-da "
30,One Right Now,Post Malone & the Weeknd," 
Na-na-na-na, na-na
Na-na-na-na, oh no
Yeah, yeah

Said you love me, but I don't care
That I broke my hand on the same wall
That you told me that he fucked you on (Oh)
You think it's so easy fuckin' with my feelings
I got one comin' over and one right now (Uh)
One right now
(One right now, one right now, oh)
I got one comin' over and one right now

Said you wanna have my babies
I fucked you so good, you should pay me
Don't call me ""baby"" when you did me so wrong
(When you did me so wrong)
But I got over what you did already
Body for a body, I’m so petty
How many of your friends fit in my Rolls? (Can you fit in my Rolls?)
Bought you a new face, you should call me ""Dad,"" baby
Hermès, but you dropped the bag, baby
Truth is, maybe one's just not еnough

You say you love me, but I don't care
That I brokе my hand on the same wall
That you told me that he fucked you on (That he fucked you on)
You think it's so easy fuckin' with my feelings (Feelings)
I got one comin' over and one right now (Uh)
One right now (Yeah, yeah, yeah)
(One right now, one right now, oh yeah)
I got one comin' over and one right now (Yeah, yeah, yeah)
(One right now, one right now, oh)
I got one comin' over and one right now

You're a stain on my legacy
We can't be friends, can't be family (Oh)
You probably fuck all my enemies (Oh)
I can't let you be next to me
Oh, you belong to the world now
So just leave me alone now
We're not in touch no more

You say you love me, but I don't care (No, I don't care)
That I broke my hand on the same wall
That you told me that he fucked you on (Oh)
You think it's so easy fuckin' with my feelings (Feelings)
I got one comin' over and one right now
One right now (Oh yeah, oh yeah, oh yeah)
(Fuckin' with my, fuckin' with my feelings)
I got one comin' over and one right now
(Ooh yeah, oh yeah, oh yeah)
(One right now)
I got one comin' over and one right now
(Hey)
(One right now, one right now)
(Ooh yeah)
I got one comin' over and one right now "
31,Good 4 U,Olivia Rodrigo,"
(Ah)

Well, good for you, I guess you moved on really easily
You found a new girl and it only took a couple weeks
Remember when you said that you wanted to give me the world?
(World)
And good for you, I guess that you've been workin' on yourself
I guess that therapist I found for you, she really helped
Now you can be a better man for your brand-new girl (Girl)

Well, good for you
You look happy and healthy, not me
If you ever cared to ask
Good for you
You're doin' great out there without me, baby
God, I wish that I could do that
I've lost my mind, I've spent the night
Cryin' on the floor of my bathroom
But you're so unaffected, I really don't get it
But I guess good for you

Well, good for you, I guess you're gettin' everything you want (Ah)
You bought a new car and your career's really takin' off (Ah)
It's like we never even happened
Baby, what the fuck is up with that? (Ah)
And good for you, it's like you never even met me
Remember when you swore to God I was the only
Person who ever got you? Well, screw that, and screw you
You will never have to hurt the way you know that I do

Well, good for you
You look happy and healthy, not me
If you ever cared to ask
Good for you
You're doin' great out there without me, baby
God, I wish that I could do that
I've lost my mind, I've spent the night
Cryin' on the floor of my bathroom
But you're so unaffected, I really don't get it
But I guess good for you

(Ah-ah-ah-ah)
(Ah-ah-ah-ah)

Maybe I'm too emotional
But your apathy's like a wound in salt
Maybe I'm too emotional
Or maybe you never cared at all
Maybe I'm too emotional
Your apathy is like a wound in salt
Maybe I'm too emotional
Or maybe you never cared at all
Well, good for you
You look happy and healthy, not me
If you ever cared to ask
Good for you
You're doin' great out there without me, baby
Like a damn sociopath
I've lost my mind, I've spent the night
Cryin' on the floor of my bathroom
But you're so unaffected, I really don't get it
But I guess good for you

Well, good for you, I guess you moved on really easily "
32,Numb Little Bug,Em Beihold," 
I don't feel a single thing
Have the pills done too much?
Haven't caught up with my friends in weeks
And now we're outta touch
I've been drivin' in L.A
And the world, it feels too big
Like a floating ball that's bound to break
Snap my psyche like a twig

And I just wanna see
If you feel the same as me

Do you ever get a little bit tired of life?
Like you're not really happy but you don't wanna die
Like you're hangin' by a thread but you gotta survive
'Cause you gotta survive
Like your body's in the room but you're not really there
Like you have empathy inside but you don't really care
Like you're fresh outta love but it's been in the air
Am I past repair?

A little bit tired of trying to care when I don't
A little bit tired of quick repairs to cope
A little bit tired of sinkin', there's water in my boat
I'm barely breathin', tryna stay afloat
So I got these quick repairs to cope
Guess I'm just broken and broke

The prescription's on its way
With a name I can't pronounce
And the dose I gotta take
Boy, I wish that I could count

'Cause I just wanna see
If this could make me happy

Do you ever get a little bit tired of life?
Like you're not really happy but you don't wanna die
Like you're hangin' by a thread but you gotta survive
'Cause you gotta survive
Like your body's in the room but you're not really there
Like you have empathy inside but you don't really care
Like you're fresh outta love but it's been in the air
Am I past repair?

A little bit tired of trying to care when I don't
A little bit tired of quick repairs to cope
A little bit tired of sinkin', there's water in my boat
I'm barely breathin', tryna stay afloat
So I got these quick repairs to cope
Do you ever get a little bit tired of life?
Like you're not really happy but you don't wanna die
Like a numb little bug that's gotta survive
That's gotta survive "
33,Jimmy Cooks,Drake," 
Just awaken shaken once again, so you know it's on
Just awaken shaken once again, ho, you know it's on
Just awaken shaken once again, so you know it's on
Just awaken shaken once again, ho, you know it's on
Yeah, life
Life is the only thing we need
They need me to go, but I don't wanna leave
Rest in peace to Lil Keed

Fuck a pigeonhole, I'm a night owl, this a different mode
I might have to make her paint a 6 on her pinky toe
Heard you with a shooting guard, just let a nigga know
I would have you courtside, not the middle row
All good, love, in a minute, though
I can't strеss about no bitch 'cause I'm a timid soul
Plus I'm cookin' up ambition on a kitchen stove
Pot start to bubblе, see the suds, that shit good to go
Hoes say I'm suave, but I can't get RICO'd
Bro think he John Wayne, I bought him yellow stones
Love the way they hang, babe, fuck the silicone
Everybody fake now, you could crack the code
Bustdown everything, set in rose gold
Dread talkin' to you niggas like I'm J. Cole
I can tell her head good before I even know
Bitch, don't tell me that you model if you ain't been in Vogue
Gotta throw a party for my day ones
They ain't in the studio, but they'll lay somethin'
Rest in peace to Drama King, we was straight stuntin'
You don't like the way I talk? Nigga, say somethin'
Gotta throw a party for my day ones
Pull up and you know it's us, the bass jumpin'
You don't like the way I talk? Then say somethin'
Get out my face, nigga

Gotta throw a party for my day ones
They ain't in the studio, but they'll lay somethin'
Rest in peace to Drama King, we was straight stuntin'
If I let my nigga 21 tell it, you a
Pussy
Spin a block twice like it ain't nowhere to park (21)
Smack the backside of his head like he Bart (Pussy)
OVO 4L, we come out when it get dark (21, 21)
Big stepper, he came in a Rolls, but he left in a stretcher (21)
Let my brother drive while I shoot, team effort (21)
Askin' all these questions, bitch, you must think you Nadeska
The chopper like to feel on all the opps, it's a molester (21)
I be with my gun like Rozay be with lemon pepper
She wanna hear some Afrobeats 'cause she just popped a Tesla
All that workin' out, that nigga must think he a wrestler
But this ain't UFC, this chopper came with a compressor (21)
This chopper came with a compressor (Pussy)
This chopper came with a— (Pussy)
This Glock 45 came with a switch (21)
If I was Will Smith, I would've slapped him with a stick
Put your hands in the air, it's a stick-up (21)
Spin the same hood where I get my dick sucked (Facts)
If you standin' on business, put your blick up (21, 21)
Come around actin' scary, get your shit took (21)
Fell in love with feelin' dizzy, so I spizzin (21)
I got mad love for the boy, yeah, that's my twizzin (21)
If them niggas keep on dissin', slide agaizzin (21)
We the reason why the opps ain't got no frizziends (21)
Last nigga played with me got turned duppy
I ain't even roll him in the 'Wood 'cause he musty
You ask how she doin', I just tell her come and fuck me
Shot his ass twenty times, damn, this nigga lucky (Damn, that nigga lucky)
Gotta throw a party for my day ones
They ain't in the studio, but they'll lay somethin'
Rest in peace to Drama King, we was straight stuntin'
You don't like the way I talk? Nigga, say somethin'

Say somethin', say somethin', say somethin', say somethin', say somethin'
You don't like the way I talk? Nigga, say somethin', say somethin', say somethin', say somethin', say somethin' "
34,'Til You Can't,Cody Johnson,"
You can tell your old man you'll do some large-mouth fishin' another time
You just got too much on your plate to bait and cast a line
You can always put a rain check in his hand
'Til you can't

You can keep puttin' off forever with that girl who's heart you hold
Swearin' that you'll ask someday further down the road
You can always put a diamond on her hand
'Til you can't

If you got a chance take it
Take it while you got a chance
If you got a dream chase it
'Cause a dream won't chase you back
If you're gonna love somebody
Hold 'em as long and as strong and as close as you can
'Til you can't

There's a box of greasy parts sittin' in the trunk of that sixty-five
Still waitin' on you and your grandad to bring it back to life
You can always get around to fixin' up that Pontiac
'Til you can't

If you got a chance take it
Take it while you got a chancе
If you got a dream chase it
'Cause a drеam won't chase you back
If you're gonna love somebody
Hold 'em as long and as strong and as close as you can
'Til you can't

So take that phone call from your mama
Just talk away
'Cause you'll never know how bad you wanna
'Til you can't some day
Don't wait on tomorrow 'cause tomorrow may not show
Say your sorry's, I love you's
'Cause, man, you never know

If you got a chance take it
Take it while you got a chance
If you got a dream chase it
'Cause a dream won't chase you back
If you're gonna love somebody
Hold 'em as long and as strong and as close as you can
'Til you can't
Yeah, if you got a chance take it (Take it)
Take it while you got a chance
If you got a dream chase it
'Cause a dream won't chase you back
If you're gonna love somebody
Hold 'em as long and as strong and as close as you can
'Til you can't
'Til you can't
Yeah
Take it "
35,Fancy Like,Walker Hayes," 
Ayy
My girl is bangin', she's so low maintenance
Don't need no champagne-poppin' entertainment
Take her to Wendy's, can't keep her off me
She wanna dip me like them fries in her Frosty

But every now and then, when I get paid
I gotta spoil my baby with an upgrade (Yeah)
Ayy, ayy, ayy

Yeah, we fancy like Applebee's on a date night
Got some Bourbon Street steak with the Oreo shake
Get some whipped cream on the top, too
Two straws, one check, girl, I got you
Bougie like Natty in the styrofoam
Squeaky-squeakin' in the truck bed all the way home
With some Alabama-jamma, she my Dixieland delight (Hey)
That's how we do, how we do, fancy like

Ooh
Fancy like, ooh
Fancy like, ooh
Fancy like, ooh

Uh
Don't need no Tesla to impress her (Don't need no Tesla to impress her)
My girl is happy rollin' on a Vespa (There she go)
Don't need no mansion to get romancin' (Ooh, woo)
She's super fine, double wide, slow dancin' (Slow dancin')

But every now and then, when I get paid
I gotta spoil my baby with an upgrade (Yeah)
Ayy, ayy, ayy

Yeah, we fancy like Applebee's on a date night (That's right)
Got some Bourbon Street steak with the Oreo shake (Ayy)
Get some whipped cream on the top, too (Gotta add that whipped cream)
Two straws, one check, girl, I got you (Girl, I got you)
Bougie like Natty in the styrofoam (Styrofoam)
Squeaky-squeakin' in the truck bed all the way home (All the way home)
With some Alabama-jamma, she my Dixieland delight (Hey)
That's how we do, how we do, fancy like

My new, clean blue jeans without the holes in 'em
Country kisses on my lips without  the Skoal in 'em
Yeah, she probably gon' be keepin' some Victoria's Secrets
Maybe a little Maybelline but she don't need it
In the kitchen light, radio slows down
Boxed wine, then her up-do goes down
Ayy
Yeah, we fancy like Applebee's on a date night (That's right)
Got some Bourbon Street steak with the Oreo shake (Ayy)
Get some whipped cream on the top, too (Gotta add that whipped cream)
Two straws, one check, girl, I got you
Bougie like Natty in the styrofoam (Styrofoam)
Squeaky-squeakin' in the truck bed all the way home (All the way home)
With some Alabama-jamma, she my Dixieland delight (Hey)
That's how we do, how we do, fancy like "
36,The Kind of Love We Make,Luke Combs," 
We've been burnin' both ends
Keepin' the lights on
So I've been thinkin' we need
A little time alone

So what you say we cancel our plans?
Tonight I'm only gonna be your man

Let's get some candles burning
And some records turning
All the lights down low
Take it nice and slow
The way your body's moving
Keep doing what you're doing to me all night long
Writin' our love song
Girl, I want it, gotta have it
Let the passion take us to a higher place
Makin' the kind of love we make

There ain't no way, baby
To get me out this house
When you look this good
What could I even think about? Oh, oh

Besides turn around and lockin' the door
Watching your red dress fall to the floor

Let's get some candles burning
And some records turning
All the lights down low
Take it nice and slow
The way your body's moving
Keep doing what you're doing to me all night long
Writin' our love song
Girl, I want it, gotta have it
Let the passion take us to a higher place
Makin' the kind of love we make

Kind of love we make

So what you say we cancel our plans?
Tonight I'm only gonna be your man

Let's get some candles burning
Some records turning
All the lights down low
Take it nice and slow
The way your body's moving
Keep doing what you're doing to me all night long
Writin' our love song
Girl, I want it, gotta have it
Let the passion take us to a higher place
Girl, I want it, gotta have it
Let the passion take us to a higher place
Makin' the kind of love we make
Kind of love we make
Makin' the kind of love we make "
37,I Ain't Worried,OneRepublic,"
I don't know what you've been told
But time is running out, no need to take it slow
I'm stepping to you toe-to-toe
I should be scared, honey, maybe so

But I ain't worried 'bout it right now (Right now)
Keeping dreams alive, 1999, heroes
I ain't worried 'bout it right now (Right now)
Swimmin' in the floods, dancing on the clouds below

I ain't worried 'bout it
I ain't worried 'bout it (Hey)

I don't know what you've been told
But time is running out so spend it like it's gold
I'm living like I'm nine-zeros
Got no regrets even when I am broke (Yeah)
I'm at my best when I got something I'm wanting to steal
Way too busy for them problems and problems to feel (Yeah, yeah)
No stressing, just obsessing with sealing the deal
I'll take it in and let it go

But I ain't worried 'bout it right now (Right now)
Keeping dreams alive, 1999, heroes
I ain't worried 'bout it right now (Right now)
Swimmin' in the floods, dancing on the clouds below

I ain't worried 'bout it
I ain't worried 'bout it (Hey)

Ooh, I ain't worried
Ooh, oh, no, no

I ain't worried 'bout it right now (Right now)
Keeping dreams alive, 1999, heroes
I ain't worried 'bout it right now (Right now)
Swimmin' in the floods, dancing on the clouds below

I ain't worried 'bout it (Ooh, hey)
I ain't worried 'bout it (Ooh, hey)

I ain't worried 'bout it "
38,Break My Soul,Beyonce," 
I'm 'bout to explode, take off this load
Bend it, bust it open, won't ya make it go
Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka
Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle)
Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka
Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle)
La, la-la-la-la, la-la-la-la, la-la-la-la
La-la-la-la, la-la-la-la, la-la-la-la, la

You won't break my soul
You won't break my soul
You won't break my soul
You won't break my soul
I'm tellin' everybody
Everybody
Everybody
Everybody

Now, I just fell in love
And I just quit my job
I'm gonna find new drive
Damn, they work me so damn hard
Work by nine
Then off past five
And they work my nerves
That's why I cannot sleep at night

I'm lookin' for motivation
I'm lookin' for a new foundation, yeah
And I'm on that new vibration
I'm buildin' my own foundation, yeah
Hold up, oh, baby, baby

You won't break my soul (Na, na)
You won't break my soul (No-no, na, na)
You won't brеak my soul (No-no, na, na)
You won't break my soul (Na, na)
I'm tellin' evеrybody (Na, na)
Everybody
Everybody
Everybody

Release ya anger, release ya mind
Release ya job, release the time
Release ya trade, release the stress
Release the love, forget the rest

I'ma let down my hair 'cause I lost my mind
Bey is back and I'm sleepin' real good at night
The queens in the front and the Doms in the back
Ain't takin' no flicks but the whole clique snapped
There's a whole lot of people in the house
Tryin' to smoke with the yak in your mouth
(Good at night) And we back outside
You said you outside, but you ain't that outside
Worldwide hoodie with the mask outside
In case you forgot how we act outside
Got motivation (Motivation)
I done found me a new foundation, yeah (New foundation)
I'm takin' my new salvation (Oh, yeah, yeah, yeah, new salvation)
And I'ma build my own foundation, yeah (Oh, yeah, yeah, yeah, oh, yeah, yeah, yeah)
Oh, baby, baby

You won't break my soul (You won't)
You won't break my soul (Break my soul)
You won't break my soul (You won't)
You won't break my soul (Break my soul)
And I'm tellin' everybody (Everybody)
Everybody (Everybody)
Everybody (Everybody)
Everybody, yeah

If you don't seek it, you won't see it
That, we all know (Can't break my soul)
If you don't think it, you won't be it
That love ain't yours (Can't break my soul)
Tryin' to fake it never makes it
That, we all know (Can't break my soul)
You can have the stress and not take less
I'll justify love
We go 'round in circles, 'round in circles
Searchin' for love ('Round in circles)
We go up and down, lost and found ('Round in circles)
Searchin' for love (Yeah)
Looking for something that lives inside me
Looking for something that lives inside me
You won't break my soul
You won't break my soul
You won't break my soul
You won't break my soul
I'm tellin' everybody
Tellin' everybody
Everybody
Everybody
You won't break my soul
You won't break my soul, no, no
You won't break my soul
You won't break my soul
And I'm tellin' everybody (Got motivation, oh, yeah, yeah)
Everybody (Oh, yeah, yeah)
Everybody (I done found me a new foundation, yeah)
Everybody (Oh, yeah, yeah)

I'm takin' my new salvation (Yeah, yeah, yeah, yeah)
And I'ma build my own foundation, yeah (Yeah, yeah)
Got motivation (Motivation)
I done found me a new foundation, yeah (New foundation)
I'm takin' my new salvation (New salvation)
And I'ma build my own foundation, yeah (Own foundation)

I'm 'bout to explode, take off this load
Bend it, bust it open, won't ya make it go
Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka
Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle)
Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka
Yaka-yaka, yaka-yaka, yaka-yaka, yaka-yaka (Release ya wiggle)
Release ya—, release ya—, release ya wiggle
Release ya anger, release ya mind
Release ya job, release the time
Release ya trade, release the stress
Release the love, forget the rest "
39,Something in the Orange,Zach Bryan," 
It'll be fine by dusk light, I'm tellin' you, baby
These things eat at your bones and drive your young mind crazy
But when you place your head between my collar and jaw
I don't know much, but there's no weight at all

And I'm damned if I do and I'm damned if I don't
'Cause if I say I miss you, I know that you won't
But I miss you in the mornings when I see the sun
Somethin' in the orange tells me we're not done

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home

I need to hear you say you've been waitin' all night
There's orange dancin' in your eyes from bulb light
Your voice only trembles when you try to speak
Take me back to us dancin', this wood used to creak

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home

To you, I'm just a man; to me, you're all I am
Where the hell am I supposed to go?
I poisoned myself again, somethin' in the orange
Tells me you're never comin' home
If you leave today, I'll just stare at the way
The orange touches all things around
The grass, trees, and dew, how I just hate you
Please turn those headlights around
Please turn those headlights around "
40,Save Your Tears,The Weeknd & Ariana Grande,"
Ooh (Ooh)
Na-na, yeah

I saw you dancing in a crowded room (Uh)
You look so happy when I'm not with you
But then you saw me, caught you by surprise
A single teardrop falling from your eye

I don't know why I run away (Oh)
I make you cry when I run away (Oh)

Take me back 'cause I wanna stay
Save your tears for another

Save your tears for another day (Oh)
Save your tears for another day (Mm)

Met you once under a Pisces moon
I kept my distance 'cause I know that you
Don't like when I'm with nobody else
I couldn't help it, I put you through hell

I don't know why I run away, oh boy (Run away, oh yeah; oh)
I make you cry when I run away (Away, oh; oh)

Boy, take me back 'cause I wanna stay
Save your tears for another
I realize that it's much too late
And you deserve someone better

Save your tears for another day (Oh)
Save your tears for another day (Oh)

(Bum, bum, bum, bum, bum)
I don't know why I run away (Oh)
(Bum, bum, bum, bum, bum)
I make you cry when I run away (Save)

Save your tears for another day (Ooh; oh)
Ooh, girl, I said (Okay)
Save (Save) your (Your) tears for another day (Oh yeah, yeah; oh)

Save your tears for another day (Oh)
Save your tears for another day (Oh)
Save your tears for another day "
