Rank,Musica,Artista,Letra
45,No Hands,Waka Flocka Flame," 
Listen to this track, bitch!

Girl, the way you're moving got me in a trance (Yeah)
DJ, turn me up, ladies, this your jam (Come on)
I'ma sip Moscato, and you gon' lose them pants (Ooh)
Then I'ma throw this money while you do it with no hands (L'eggo)
Girl, drop it to the floor (Yeah)
I love the way your booty go (Come on)
All I wanna do is sit back and watch you move
Waka, Waka, Waka, Waka, Flocka, yeah!
And I'll proceed to throw this cash (L'eggo)

All that ass, in your jeans
Can Wale beat? Can Roscoe skeet?
Long hair, she don't care, when she walk, she gets stares
Brown-skin or a yellow bone, DJ, this my favorite song
So I'ma make it thunderstorm, flood warning, Flocka, yeah
Blow it, fuck it, I don't care, Jacksons flying everywhere
Tap my partner Roscoe, like, ""Bruh, I'm drunk as hell, can't you tell?
Threw me 70 bands, bet 50 stacks, oh fucking well
I'm tryna hit the hotel with two girls that swallow me
Take this dick while I swallow, Pink Moscato got her freaky
Hey, you got me in a trance (Damn), please take off your pants
Pussy pop on a handstand, you got me sweating
Please pass me a fan, damn

Girl, the way you're moving got me in a trance (Yeah)
DJ, turn me up, ladies, this your jam (Come on)
I'ma sip Moscato, and you gon' lose them pants (Ooh)
Then I'ma throw this money while you do it with no hands (L'eggo)
Girl, drop it to the floor (Yeah)
I love the way your booty go (Come on)
All I wanna do is sit back and watch you move (Ooh)
Ayy, ayy, Wale, uh
And I'll proceed to throw this cash (L'eggo)
She said, ""Look, ma, no hands""

She said, ""Look, ma, no hands"", and no, darling, I don't dance
And I'm with Roscoe, I'm with Waka, I think I deserve a chance
I'm a bad motherfucker, go and ask then motherfuckers
A young handsome motherfucker
I sling that wood, I just Nunchuck them
And who you with? And what's your name?
And you not hip? Boo, I'm Wale
And that D.C. shit, I rep all day
And my eyes red cause of all that haze
Don't blow my high, let me shine
Drumma on the beat, let me take my time
Nigga want beef? We can take it outside
Fight for what broad? These hoes ain't mine
Is you out your mind? You out your league
I sweat no bitches, just sweat out weaves
Wear out tracks, let me do my thing
I got sixteen for this Roscoe thing
But I'm almost done, let me get back to it
Whole lotta loud and a lil' Backwood
Whole lotta money, big tip, I would
I put her on the train, little engine could, bitch
Girl, the way you're moving got me in a trance (Yeah)
DJ, turn me up, ladies, this your jam (Come on)
I'ma sip Moscato, and you gon' lose them pants (Ooh)
Then I'ma throw this money while you do it with no hands (L'eggo)
Girl, drop it to the floor (Yeah)
I love the way your booty go (Come on)
All I wanna do is sit back and watch you move (Ooh)
And I'll proceed to throw this cash (Roscoe Dash, okay, l'eggo!)

OK, R-O-S-C-O-E (O-E), Mr. Shawty-Put-It-On-Me (Please)
I be going HAM (HAM), shawty upgrade from bologna (Please)
Them niggas tipping good, girl, but I can make it flood (I can)
'Cause I walk around with pockets (Pockets) that are bigger than my bus (Whoa)
""Rain, rain, go away""—that's what all my haters say
My pockets stuck on overload (Whoa), my rain never evaporates (No)
No need to elaborate (Never), most of these ducks exaggerate (They do)
But I'ma get money, nigga, everyday stunting, nigga
Ducks might get a chance after me (Go)
Bitch, I'm balling like I'm coming off of free throws (Yes)
Just ahead of the game, no cheat codes (No)
Lambo, Roscoe, no street code (Skrt!)
And your booty got me lost like Nemo (Go)
Go, go, go, g— go'n' and do your dance (Right now)
And I'ma throw this money while you do it with no hands, go (I'm gone!)
Girl, the way you're moving got me in a trance (Yeah)
DJ, turn me up, ladies, this your jam (Come on)
I'ma sip Moscato, and you gon' lose them pants (Ooh)
Then I'ma throw this money while you do it with no hands (L'eggo)
Girl, drop it to the floor (Yeah)
I love the way your booty go (Come on)
All I wanna do is sit back and watch you move (Ooh)
And I'll proceed to throw this cash (L'eggo!) "
46,I Wanna Go,Britney Spears," 
Lately, I've been stuck imagining
What I wanna do and what I really think
Time to blow out
Be a little inappropriate
'Cause I know that everybody's thinking it
When the light's out

Shame on me
To need release
Un-un-uncontrollably

I-I-I wanna go-oh-oh all the way-ay-ay
Taking out my freak tonight
I-I-I wanna sho-o-ow all the di-i-irt
I got running through my mind, woah
I-I-I wanna go-oh-oh all the way-ay-ay
Taking out my freak tonight
I-I-I wanna sho-o-ow all the di-i-irt
I got running through my mind, woah

Lately, people got me all tied up
There's a countdown waiting for me to erupt
Time to blow out
I've been told just what to do with it
To keep both my hands above the blanket
When the light's out

Shame on me
To need release
Un-un-uncontrollably

I-I-I wanna go-oh-oh all the way-ay-ay
Taking out my freak tonight
I-I-I wanna sho-o-ow all the di-i-irt
I got running through my mind, woah
I-I-I wanna go-oh-oh all the way-ay-ay
Taking out my freak tonight
I-I-I wanna sho-o-ow all the di-i-irt
I got running through my mind, woah

Sh-sh-sh-sh-sh-sh-shame on me (Shame on me)
To need release (To need release)
Un-un-un-uncontrollably (Uncontrollably, -lably, -lably, -lably...)

I-I-I wanna go-oh-oh (I wanna go...) all the way-ay-ay
Taking out my freak tonight
I-I-I wanna sho-o-ow (I wanna show...) all the di-i-irt
I got running through my mind
I-I-I wanna go-oh-oh all the way-ay-ay
Taking out my freak tonight
I-I-I wanna sho-o-ow all the di-i-irt
I got running through my mind, woah "
47,I'm on One,DJ Khaled," 
I get 'em up (I'm on one)
I get 'em up (Fuck it, I'm on one)
I get 'em up (I said, ""I'm on one"")
DJ Khaled (Uh)

I'm gettin' so throwed
I ain't went this hard since I was eighteen
Apologize if I say anything I don't mean
Like, ""What's up with your best friend? We could all have some fun, believe me""
And, ""What's up with these new niggas? And why'd they think it all comes so easy?""
But get it while you here, boy
'Cause all that hype don’t feel the same next year, boy
Yeah, and I'll be right here in my spot
With a little more cash than I already got
Trippin' off you 'cause you had your shot
With my skin tan and my hair long and my fans who been so patient
Me and 40 back to work, but we still smell like a vacation
Hate the rumors, hate the bullshit, hate these fuckin' allegations
I'm just feelin' like the throne is for the takin' (Watch me take it)

All I care about is money and the city that I'm from
I'ma sip until I feel it, I'ma smoke it 'til it's done
I don't really give a fuck and my excuse is that I'm young
And I'm only gettin' older, somebody should've told you

I'm on one, yeah
Fuck it, I'm on one, yeah
I said, ""I'm on one""
Fuck it, I'm on one
Two white cups and I got that drink
Could be purple or could be pink
'Pendin' on how you mix that shit
Money to be got and I'ma get that shit
'Cause I'm on one
I said, ""Fuck it, I'm on one""

Huh, I'm burnin' purple flowers, it's burnin' my chest (Huh)
I bury the most cash and burnin' the rest (Stuntin')
Walkin' on the clouds, suspended in thin air (Yeah)
The ones beneath me recognize the red bottoms I wear (Check it)
Burner in the belt, move the kids to the hills (Boss)
Bend shawty on the sink, do it for the thrill
Kiss you on your neck and tell you, ""Everything is great"" (Right)
Even though I'm out on bond and might be facing eight
Still runnin' with the same niggas 'til the death of me
Never seen a million cash, gotta count it carefully (Ha-ha)
Ever made love to the woman of your dreams (Woo)
In a room full of money out in London as she screams? (Woo)
Huh, baby, I could take it there
Call Marc Jacobs personally to make a pair
So yeah, we on one, the feelin' ain’t fair (Khaled)
And it's double M-G 'til I get the chair, chyeah
All I care about is money and the city that I'm from (Huh)
I'ma sip until I feel it, I'ma smoke it 'til it's done
I don't really give a fuck and my excuse is that I'm young
And I'm only gettin' older, somebody should've told you

I'm on one, yeah
Fuck it, I'm on one, yeah
I said ""I'm on one""
Fuck it, I'm on one
Two white cups and I got that drink
Could be purple or could be pink
'Pendin' on how you mix that shit
Money to be got and I'ma get that shit
'Cause I'm on one
I said, ""Fuck it, I'm on one""

I walk around the club, fuck everybody
And all my niggas got that heat, I feel like Pat Riley
Yeah, too much money ain't enough money
You know the feds listenin'; nigga, what money?
I'm a maid nigga, I should dust somethin'
You niggas on the bench, like the bus comin'
Huh, ain't nothin' sweet but the Swishers
I'm focused, might as well say, ""Cheese"" for the pictures
Ohh, I'm about to go Andre the Giant
You a sellout, but I ain't buyin'
Chopper dissect a nigga like science
Put an end to your world like the Mayans
This a celebration, bitches; Mazel tov
It's a slim chance I fall; Olive Oyl
Tunechi be the name, don't ask me how I got it
I'm killin' these hoes, I swear I'm tryna stop the violence
All I care about is money (Yeah) and the city that I'm from
I'ma sip until I feel it, I'ma smoke it 'til it's done
I don't really give a fuck and my excuse is that I'm young
And I'm only gettin' older, somebody should've told you

I'm on one, yeah (Young Mula, baby)
Fuck it, I'm on one (YMCMB)
Yeah, I said, ""I'm on one"" (Uh-huh)
Fuck it, I'm on one
Two white cups and I got that drink
Could be purple or could be pink
'Pendin' on how you mix that shit
Money to be got and I'ma get that shit
'Cause I'm on one (Ha-ha)
I said, ""Fuck it, I'm on one""

I get 'em up
I get 'em up
I get 'em up
DJ Khaled
 "
48,You Make Me Feel...,Cobra Starship,"
La-la-la-la-la
La-la-la-la-la
La-la-la-la-la
La-la-la-la-la

Girl, I've been all over the world
Looking for you
I'm known for taking what I think I deserve
And you're overdue
And if you listen, you can hear me through the radio
In that bright white noise
What I been missin' in my life, what I been dreamin' of
You'll be that girl, you'll be that girl
You'll be

Everything you want, so let me get up there
I'm the baddest, baby, in the atmosphere
Tell me what you want so we can do just what you like

You make me feel that
La-la-la-la-la
You make me feel so
La-la-la-la-la
You make me feel that
La-la-la-la-la
You make me feel so
La-la-la-la-la
You, you make me feel, oh

Get a little closer to me, girl
And you'll understand
'Cause if you want a guy that knows what you need
Well, then I'm your man
And if I listen, I can hear you through my radio
In that bright white noise
What I been missin' in my life, what I been dreamin' of
You'll be that girl, you'll be that girl
You'll be

Everything you want, so let me get up there
I'm the baddest, baby, in the atmosphere
Tell me what you want so we can do just what you like (Oh-oh-oh)
Everything you know, I flip it upside down
Take you around the world, you know I like it loud
Tell me what you want, 'cause we can do just what you like

You make me feel that
La-la-la-la-la
You make me feel so
La-la-la-la-la
You make me feel that
La-la-la-la-la
You make me feel so
La-la-la-la-la
You, you make me feel that
La-la-la-la-la
You make me feel that
La-la-la-la-la
You make me feel so
La-la-la-la-la
You make me feel that
La-la-la-la-la
Put your hands up, put your hands up
Let the lights drop, let the lights drop
Make my world stop, make my world stop
La-la-la-la-la
La-la-la-la-la

You make me feel that
La-la-la-la-la
You make me feel so
La-la-la-la-la (La-la-la-la-la)
You make me feel that
La-la-la-la-la
You make me feel so
La-la-la-la-la (Oh, you make me feel good)
You make me feel that
La-la-la-la-la (Oh, you make me feel good)
You make me feel that
La-la-la-la-la (Oh, you make me feel good)
You make me feel so
La-la-la-la-la (Oh, you make me feel good)
You make me feel that
La-la-la-la-la "
49,Yeah 3x,Chris Brown," 
Move your body out on the floor
Put your troubles aside and start living
Anybody can let it go
Throw away all your problems 'cause right now it's party time

Girl, don't feel outta place 'cause I
I'm in love with this feeling now
And I, I, I hope that this will last a while
We should make it last a while

You love to drink? (Yeah), so do we (Yeah)
Get more bottles (Yeah), bring 'em to me (Yeah)
Hold your glasses up, people everywhere
Now everybody put your hands in the air

Say yeah, yeah, yeah
Girl, I wanna, yeah, yeah, yeah
I wanna see you tonight
Yeah, yeah, yeah
Girl, I gotta, yeah, yeah, yeah
I gotta, I gotta, I gotta see you tonight

Oh-oh-oh, oh-woah-oh-oh (Hands)
Oh-oh-oh, let me see your hands
Oh-oh-oh, oh-woah-oh-oh (Hands)
Oh-oh-oh, tonight is the night

Lost in the moment, can't believe
You're so beautiful, feels like I'm in a dream
Baby, we're going somewhere you never been before
So take my hand and come with me

Girl, don't feel outta place 'cause I
I'm in love with this feeling now
And I, I, I hope that this will last a while
We should make it last a while

You love to drink? (Yeah, drink), so do we (Yeah)
Get more bottles (Yeah), bring 'em to me (Yeah, bring 'em to me)
Hold your glasses up (Yeah), people everywhere
Now everybody put your hands in the air

Say yeah, yeah, yeah (Yeah)
Girl, I wanna, yeah, yeah, yeah
I wanna see you tonight (Oh, ooh yeah)
Yeah, yeah, yeah
Girl, I gotta, yeah, yeah, yeah
I gotta, I gotta, I gotta see you tonight
Oh-oh-oh, oh-woah-oh-oh (Hands, yeah)
Oh-oh-oh, let me see your hands
Oh-oh-oh, oh-woah-oh-oh (Hands)
Oh-oh-oh (Tonight), tonight is the night

All the pretty young things in the party, let me see your hands up
And if they mad and they don't wanna party, tell 'em shut the fuck up
So DJ, turn it loud and watch me turn it up
Don't worry 'bout it, we here to party so jump, jump, jump, jump

Girl, I wanna
I wanna see you tonight
Yeah, yeah
Girl, I gotta
I gotta, I gotta, I gotta see you tonight

Yeah, yeah, yeah
Yeah, yeah, yeah, I wanna see you tonight
Yeah, yeah, yeah
Yeah, yeah, yeah, tonight is the night

Tonight is the night
Tonight is the night "
50,Moment 4 Life,Nicki Minaj," 
I fly with the stars in the skies
I am no longer trying to survive
I believe that life is a prize
But to live doesn't mean you're alive
Don't worry 'bout me and who I fire
I get what I desire, it's my empire
And yes, I call the shots, I am the umpire
I sprinkle holy water upon a vampire
In this very moment, I'm king
In this very moment, I slay Goliath with a sling
This very moment, I bring
Put it on everything that I will retire with the ring
And I will retire with the crown, yes
No, I'm not lucky, I'm blessed, yes
Clap for the heavyweight champ, me
But I couldn't do it all alone, we
Young Money raised me, grew up out in Baisley
Southside Jamaica, Queens, and it's crazy
'Cause I'm still hood, Hollywood couldn't change me
Shout out to my haters, sorry that you couldn't faze me
Ain't being cocky, we just vindicated
Best believe that when we done, this moment will be syndicated
I don't know, this night just remind me of
Everything they deprived me of (Yeah)
Put your drinks up
It's a celebration every time we link up
We done did everything they can think of
Greatness is what we on the brink of

I wish that I could have this moment for life, for life, for life
'Cause in this moment, I just feel so alive, alive, alive
I wish that I could have this moment for life, for life, for life
This is my moment, I just feel so alive, alive, alive

What I tell them hoes? Bow, bow, bow to me, drop down to your knees
Young Money the mafia, that's word to Lil' Cease
I'm in the Dominican, Big Papi Ortiz
Doing target practice, all these bitches just aiming to please
Shout out to the CEO, 500 Degreez
Shout out to the OVO, red wings and fatigues, oh
Niggas wanna be friends, how coincidental
This supposed to be y'all year? We ain't get the memo
A young king, pay me in gold
40 got a bunch of weed he ain't even roll
These niggas be droppin' songs, they ain't even cold
Weezy on top, and that nigga ain't even home yet
Yeah, be very afraid
These other rappers gettin' bodied and carried away
Fuck it, me and Nicki Nick gettin' married today
And all you bitches that be hatin' can catch a bouquet, ooh
Yeah, you a star in my eyes
You and all them white girls, party of five
Are we drinking a lil' more? I can hardly decide
I can't believe we really made it, I'm partly surprised, I swear
Damn, this one for the books, man
I swear this shit is as fun as it looks, man
I'm really tryna make it more than what it is
'Cause everybody dies, but not everybody lives, ah
I wish that I could have this moment for life, for life, for life
'Cause in this moment, I just feel so alive, alive, alive
I wish that I could have this moment for life, for life, for life
This is my moment, I just feel so alive, alive, alive

This is my moment
I waited all my
Life, I can tell it's time
Drifting away, I'm
One with the sunsets
I have become alive

I wish that I could have this moment for life, for life, for life
'Cause in this moment, I just feel so alive, alive, alive
I wish that I could have this moment for life, for life, for life
'Cause in this moment, I just feel so alive, alive, alive "
51,I Need a Doctor,Dr. Dre," 
I'm about to lose my mind
You've been gone for so long
I'm runnin' out of time
I need a doctor, call me a doctor
I need a doctor, doctor
To bring me back to life
I told the world, one day I would pay it back
Say it on tape, and lay it, record it
So that one day I could play it back
But I don't even know if I believe it when I'm sayin' that
Doubts startin' to creep in, every day, it's just so gray and black
Hope, I just need a ray of that, 'cause no one sees my vision
When I play it for 'em, they just say it's wack
But they don't know what dope is
And I don't know if I was awake or asleep when I wrote this
All I know is, you came to me when I was at my lowest
You picked me up, breathed new life in me, I owe my life to you
But for the life of me, I don't see why you don't see like I do
But it just dawned on me you lost a son
Demons fightin' you, it's dark
Let me turn on the lights and brighten me and enlighten you
I don't think you realize what you mean to me
Not the slightest clue
'Cause me and you were like a crew, I was like your sidekick
You gon' either wanna fight when I get off this fuckin' mic
Or you gon' hug me, but I'm outta options
There's nothin' else I can do 'cause—

I'm about to lose my mind
You've been gone for so long
I'm runnin' out of time
I need a doctor, call me a doctor
I need a doctor, doctor
To bring me back to life

It hurts when I see you struggle, you come to me with ideas
You say they're just pieces, so I'm puzzled
'Cause the shit I hear is crazy
But you're either gettin' lazy or you don't believe in you no more
Seems like your own opinions, not one you can form
Can't make a decision, you keep questionin' yourself
Second guessin' and it's almost like you're beggin' for my help
Like I'm your leader, you're supposed to fuckin' be my mentor
I can endure no more, I demand you remember who you are
It was you who believed in me when everyone was tellin' you
Don't sign me, everyone at the fuckin' label, let's tell the truth
You risked your career for me, I know it as well as you
Nobody wanted to fuck with the white boy
Dre, I'm cryin' in this booth
You saved my life, now maybe it's my turn to save yours
But I can never repay you, what you did for me is way more
But I ain't givin' up faith, and you ain't givin' up on me
Get up, Dre, I'm dyin', I need you
Come back, for fuck's sake, 'cause—
I'm about to lose my mind
You've been gone for so long
I'm runnin' out of time
I need a doctor, call me a doctor
I need a doctor, doctor
To bring me back to life
Bring me back to life
Bring me back to life
I need a doctor, doctor
To bring me back to life

It literally feels like a lifetime ago
But I still remember the shit like it was just yesterday, though
You walked in, yellow jump suit, whole room, cracked jokes
Once you got inside the booth, told you, mic smoke
Went through friends, some of them I put on, but they just left
They said they was ridin' to the death
But where the fuck are they now, now that I need them?
I don't see none of them, all I see is Slim
Fuck all you fair-weather friends, all I need is him
Fuckin' backstabbers
When the chips were down, you just laughed at us
Now you 'bout to feel the fuckin' wrath of Aftermath, faggots
You gon' see us in our lab jackets and ask where the fuck we been?
You can kiss my indecisive ass crack, maggots
And the cracker's ass, little cracker jack beat
Makin' wack math, backwards producers; I'm back, bastards
One more CD and then I'm packin' up my bags
And as I'm leavin', I'll guarantee they'll scream:
""Dre, don't leave us like that, man"", 'cause—
I'm about to lose my mind
You've been gone for so long
I'm runnin' outta time
I need a doctor, call me a doctor
I need a doctor, doctor
To bring me back to life "
52,Just a Dream,Nelly," 
Uh, uh, uh (Hey)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I traveled back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream

I was at the top and now it's like I'm in the basement
Number one spot, now she found her a replacement
I swear now I can't take it
Knowing somebody's got my baby
And now you ain't around, baby, I can't think
I shoulda put it down, shoulda got that ring
'Cause I can still feel it in the air
See her pretty face, run my fingers through her hair
My lover, my life
My shawty, my wife
She left me, I'm tight
'Cause I knew that it just ain't right

Uh, uh, uh (Hey)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I travel back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream

When I be ridin', man, I swear I see her face at every turn
Tryna get my Usher on but I can't let it burn
And I just hope she know that she the only one I yearn for
More and more I miss her, when will I learn?
Didn't give her all my love, I guess now I got my payback
Now I'm in the club thinkin' all about my baby
Hey, she was so easy to love
But wait, I guess that love wasn't enough
I'm goin' through it every time that I'm alone
And now I'm missing, wishing she pick up the phone
But she made a decision that she wanted to move on
'Cause I was wrong

Uh, uh, uh (Hey)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I travel back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream (Uh, uh, hey)

If you ever loved somebody, put your hands up (Hands up)
If you ever loved somebody, put your hands up
And now they gone and you wishing you could give them everything (Everything, hey)
Said if you ever loved somebody, put your hands up (Hands up)
If you ever loved somebody, put your hands up (Hands up)
Now they gone and you wishing you could give them everything
Uh, uh, uh (Hey)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I travel back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream (Uh, uh, uh)
I was thinking 'bout her (Uh), thinking 'bout me (Hey)
Thinking 'bout us (Us), what we gon' be? (Hey)
Open my eyes, yeah
It was only just a dream (Hey)
So I travel back (Uh), down that road (Hey)
Will she come back? (Back) No one knows
I realize, yeah
It was only just a dream "
53,Motivation,Kelly Rowland," 
Go, go, go, go
(Turn the lights on)

Oh lover, don't you dare slow down
Go longer, you can last more rounds
Push harder, you're almost there now
So go lover, make momma proud
(Turn the lights on)

(And when we're done) I don't wanna feel my legs
(And when we're done) I just wanna feel your hands all over me, baby

But you can't stop there, music still playin' in the background
And you're almost there (You can do it, I believe in you, baby)
So close from here
Baby, I'mma be your motivation (Uh-huh, yeah)
Go, go, go, go
Motivation
Go, go, go, go

Uh, girl I turn that thing into a rainforest
Rain on my head, call that brainstorming
Yeah this is deep, oh, but I go deeper
M-make you lose yourself, and finders keepers
It go green light, go Weezy go
I like to taste that sugar, that Sweet and Low
But hold up wait, new position
I put her on my plate then I do the dishes
She my motivation, I'm her transportation
'Cause I let her ride, while I drive her crazy
Then I just keep going going, like I'm racing
When I'm done she hold me like a conversation
Weezy, baby

But you can't stop there, music still playin' in the background
And you're almost there (You can do it, I believe in you, baby)
So close from here

Oh lover, when you call my name
No other, can do that the same, no
I won't let you get up out that game, no
So go lover, go 'n make me rain

(And when we're done) I don't wanna feel my legs
(And when we're done) I just wanna feel your hands all over me, baby

You can't stop there, music still playin' in the background
And you're almost there
You can do it, I believe in you, baby
So close from here
Baby, I'mma be your motivation "
54,Stereo Love,Edward Maya," 
When you gonna stop breaking my heart?
I don't wanna be another one
Praying for the things I never done
Don't let go, don't let go, don't, my love

Can I get to your soul?
Can you get to my flow?
Can we promise we won't let go?
All the things that I need
All the things that you need
You can make it feel so real

'Cause you can't deny, you've blown my mind
When I touch your body, I feel I'm losing control
'Cause you can't deny, you've blown my mind
When I see you, baby, I just don't wanna let go

I hate to see you cry, your smile is a beautiful lie
I hate to see you cry, my love is dying inside

I can fix all those lies
Oh, baby, babe, I run, love, I'm running to you
You won't see me cry, I'm hiding inside
My heart is in pain, but I'm smiling for you

Can I get to your soul?
Can you get to my flow?
Can we promise we won't let go?
All the things that I need
All the things that you need
You can make it feel so real

'Cause you can't deny, you've blown my mind
When I touch your body, I feel I'm losing control
'Cause you can't deny, you've blown my mind
When I see you, baby, I just don't wanna let go

When you gonna stop breaking my heart?
Don't let go, don't let go to my love

I hate to see you cry, your smile is a beautiful lie
I hate to see you cry, my love is dying inside
I hate to see you cry, my love is dying inside
I haven't seen you smiling, but I'm dying tonight

I can fix all those lies
Oh, baby, babe, I run, love, I'm running to you
You won't see me cry, I'm hiding inside
My heart is in pain, but I'm smiling for you
Oh, baby, I'll try to make things right
I need you more than air when I'm not with you
Please don't ask me why, just kiss me this time
My only dream is about you and I "
55,Jar of Hearts,Christina Perri," 
I know I can't take one more step towards you
'Cause all that's waiting is regret
And don't you know I'm not your ghost anymore?
You lost the love I love the most

I learned to live half-alive
And now you want me one more time

And who do you think you are
Runnin' 'round leaving scars
Collecting your jar of hearts
And tearing love apart?
You're gonna catch a cold
From the ice inside your soul
So don't come back for me
Who do you think you are?

I hear you're asking all around
If I am anywhere to be found
But I have grown too strong
To ever fall back in your arms

And I've learned to live half-alive
And now you want me one more time

And who do you think you are
Runnin' 'round leaving scars
Collecting your jar of hearts
And tearing love apart?
You're gonna catch a cold
From the ice inside your soul
So don't come back for me
Who do you think you are?

Dear, it took so long just to feel alright
Remember how to put back the light in my eyes
I wish I had missed the first time that we kissed
'Cause you broke all your promises
And now you're back
You don't get to get me back

And who do you think you are
Runnin' 'round leavin' scars
Collecting your jar of hearts
And tearing love apart?
You're gonna catch a cold
From the ice inside your soul
So don't come back for me
Don't come back at all
And who do you think you are
Runnin' 'round leaving scars
Collecting your jar of hearts
Tearing love apart?
You're gonna catch a cold
From the ice inside your soul
Don't come back for me
Don't come back at all
Who do you think you are?
Who do you think you are?
Who do you think you are? "
56,Roll Up,Wiz Khalifa," 
I roll up
I roll up
I roll up
Shawty I roll up
I roll up
I roll up

It's your anniversary isn't it
And your man ain't acting right
So you packin’ your Damier luggage up callin’ my cell phone, try and catch a flight
You know one thing straight, I’ll be there girl whenever you call me
When you at home that's your man, soon as you land you say that's all me
But shit ain't all G with him no more, you ain't entertained
Since I met you a couple months ago you ain't been the same
Not sayin I’m the richest man alive but I’m in the game
As long as you keep it 100 I'mma spend this change
Whenever you need me
Whenever you want me
You know you can call me, I’ll be there shortly
Don’t care what your friends say, cause they don't know me
I can be your best friend, and you be my homie
I ain't gonna flex, I’m not gonna front
You know if I ball, then we all gonna stunt
Send her my way, she ain't gotta hold up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up

I try to stay out your business
But on the real, you’re so obvious
And if you keep fitting me in your plans and fuckin' up, your man's gonna catch onto us
That white sand surrounding us
He be handcuffing, he should work for them officers
If you rolling I got a spot where I can put you on this medical, and send you home doctored up
You wanna ride with me cause you say that he boring
Wake up you rollin’ weed, cooking eggs in the morning
Ain't scared to spend this money I know I’ll make more of it
First you was in the sky, now you say you in orbit

Whenever you need me
Whenever you want me
You know you can call me, I’ll be there shortly
Don’t care what your friends say, cause they don't know me
I can be your best friend, and you be my homie
I ain't gonna flex, I’m not gonna front
You know if I ball, then we all gonna stunt
Send her my way, she ain't gotta hold up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up

No matter where I am
No matter where you are
I’ll be there when its over baby
Cause I was there from the start
No matter if I’m near
Don’t matter if you're far
All you do is pick the phone up lady
And I’ll be there when you call
Whenever you need me
Whenever you want me
You know you can call me, I’ll be there shortly
Don’t care what your friends say, cause they don't know me
I can be your best friend, and you be my homie
I ain't gonna flex, I’m not gonna front
You know if I ball, then we all gonna stunt
Send her my way, she ain't gotta hold up
Whenever you call baby I roll up
Whenever you need me
Whenever you want me
You know you can call me, I’ll be there shortly
Don’t care what your friends say, cause they don't know me
I can be your best friend, and you be my homie
I ain't gonna flex, I’m not gonna front
You know if I ball, then we all gonna stunt
Send her my way, she ain't gotta hold up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up, I roll up, I roll up
Whenever you call baby I roll up
I roll up, I roll up
Whenever you call baby I roll up "
